Attaching to ozonesecure_recon_1, ozonesecure_datanode_1, ozonesecure_kms_1, ozonesecure_datanode_2, ozonesecure_scm_1, ozonesecure_datanode_3, ozonesecure_om_1, ozonesecure_kdc_1, ozonesecure_s3g_1
kdc_1       | Oct 25 12:22:53 kdc krb5kdc[8](info): Loaded
recon_1     | 2021-10-25 12:24:13,601 [pool-18-thread-1] INFO retry.RetryInvocationHandler: com.google.protobuf.ServiceException: java.net.ConnectException: Call From recon/172.18.0.10 to om:9862 failed on connection exception: java.net.ConnectException: Connection refused; For more details see:  http://wiki.apache.org/hadoop/ConnectionRefused, while invoking $Proxy43.submitRequest over nodeId=null,nodeAddress=om:9862 after 2 failover attempts. Trying to failover after sleeping for 6000ms.
recon_1     | 2021-10-25 12:24:14,373 [Socket Reader #1 for port 9891] INFO ipc.Server: Auth successful for dn/dn@EXAMPLE.COM (auth:KERBEROS) from 172.18.0.5:40934
recon_1     | 2021-10-25 12:24:14,432 [Socket Reader #1 for port 9891] INFO authorize.ServiceAuthorizationManager: Authorization successful for dn/dn@EXAMPLE.COM (auth:KERBEROS) for protocol=interface org.apache.hadoop.ozone.protocol.ReconDatanodeProtocol
recon_1     | 2021-10-25 12:24:14,841 [Socket Reader #1 for port 9891] INFO ipc.Server: Auth successful for dn/dn@EXAMPLE.COM (auth:KERBEROS) from 172.18.0.9:37912
scm_1       | 2021-10-25 12:23:48,029 [main] INFO algorithms.PipelineChoosePolicyFactory: Create pipeline choose policy of type org.apache.hadoop.hdds.scm.pipeline.choose.algorithms.RandomPipelineChoosePolicy
datanode_1  | 2021-10-25 12:24:26,530 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-DE88D956EA95-LeaderElection1] INFO segmented.SegmentedRaftLogWorker: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-DE88D956EA95-SegmentedRaftLogWorker: Starting segment from index:0
datanode_1  | 2021-10-25 12:24:26,810 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-DE88D956EA95-LeaderElection1] INFO server.RaftServer$Division: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-DE88D956EA95: set configuration 0: [4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|dataStream:|priority:1], old=null
om_1        | 2021-10-25 12:24:25,407 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 64KB (=65536) (default)
om_1        | 2021-10-25 12:24:25,409 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = false (default)
om_1        | 2021-10-25 12:24:25,439 [pool-24-thread-1] INFO segmented.SegmentedRaftLogWorker: om1@group-C5BA1605619E-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
om_1        | 2021-10-25 12:24:25,439 [pool-24-thread-1] INFO segmented.SegmentedRaftLogWorker: om1@group-C5BA1605619E-SegmentedRaftLogWorker: safeCacheEvictIndex: setUnconditionally 0 -> -1
om_1        | 2021-10-25 12:24:25,445 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
datanode_2  | 2021-10-25 12:24:33,110 [grpc-default-executor-0] INFO server.RaftServer$Division: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52: receive requestVote(ELECTION, 4a5fbc1e-fa65-4644-9e0b-b54075597161, group-B6544D881B52, 2, (t:0, i:0))
datanode_2  | 2021-10-25 12:24:33,111 [grpc-default-executor-0] INFO impl.VoteContext: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FOLLOWER: reject ELECTION from 4a5fbc1e-fa65-4644-9e0b-b54075597161: our priority 1 > candidate's priority 0
datanode_2  | 2021-10-25 12:24:33,111 [grpc-default-executor-0] INFO server.RaftServer$Division: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52: changes role from  FOLLOWER to FOLLOWER at term 2 for candidate:4a5fbc1e-fa65-4644-9e0b-b54075597161
datanode_2  | 2021-10-25 12:24:33,111 [grpc-default-executor-0] INFO impl.RoleInfo: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee: shutdown 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FollowerState
datanode_2  | 2021-10-25 12:24:33,112 [grpc-default-executor-0] INFO impl.RoleInfo: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee: start 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FollowerState
scm_1       | 2021-10-25 12:23:48,056 [main] INFO ha.SCMServiceManager: Registering service SCMBlockDeletingService.
scm_1       | 2021-10-25 12:23:48,092 [main] INFO ha.SCMServiceManager: Registering service ReplicationManager.
scm_1       | 2021-10-25 12:23:48,097 [main] INFO container.ReplicationManager: Starting Replication Monitor Thread.
scm_1       | 2021-10-25 12:23:48,115 [ReplicationMonitor] INFO container.ReplicationManager: Replication Monitor Thread took 1 milliseconds for processing 0 containers.
scm_1       | 2021-10-25 12:23:48,117 [main] INFO safemode.ContainerSafeModeRule: containers with one replica threshold count 0
datanode_1  | 2021-10-25 12:24:27,113 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-DE88D956EA95-SegmentedRaftLogWorker] INFO segmented.SegmentedRaftLogWorker: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-DE88D956EA95-SegmentedRaftLogWorker: created new log segment /data/metadata/ratis/dbcee5ad-d99c-461a-980b-de88d956ea95/current/log_inprogress_0
datanode_1  | 2021-10-25 12:24:27,787 [grpc-default-executor-0] INFO server.RaftServer$Division: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52: receive requestVote(ELECTION, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee, group-B6544D881B52, 1, (t:0, i:0))
datanode_1  | 2021-10-25 12:24:27,795 [grpc-default-executor-0] INFO impl.VoteContext: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-CANDIDATE: reject ELECTION from 0ba8f1ea-b911-4fb7-8325-1a9580c84cee: already has voted for 4a5fbc1e-fa65-4644-9e0b-b54075597161 at current term 1
datanode_1  | 2021-10-25 12:24:27,829 [grpc-default-executor-0] INFO server.RaftServer$Division: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52 replies to ELECTION vote request: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee<-4a5fbc1e-fa65-4644-9e0b-b54075597161#0:FAIL-t1. Peer's state: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52:t1, leader=null, voted=4a5fbc1e-fa65-4644-9e0b-b54075597161, raftlog=4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-SegmentedRaftLog:OPENED:c-1, conf=-1: [4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|priority:0, e9d82cab-05ce-4d78-8653-c1a5df6d1fad|rpc:172.18.0.5:9856|admin:172.18.0.5:9857|client:172.18.0.5:9858|priority:0, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee|rpc:172.18.0.6:9856|admin:172.18.0.6:9857|client:172.18.0.6:9858|priority:1], old=null
datanode_1  | 2021-10-25 12:24:27,883 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2] INFO impl.LeaderElection: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2: ELECTION REJECTED received 1 response(s) and 0 exception(s):
datanode_3  | 2021-10-25 12:24:49,553 [Command processor thread] INFO server.RaftServer: e9d82cab-05ce-4d78-8653-c1a5df6d1fad: addNew group-B6544D881B52:[4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|priority:0, e9d82cab-05ce-4d78-8653-c1a5df6d1fad|rpc:172.18.0.5:9856|admin:172.18.0.5:9857|client:172.18.0.5:9858|priority:0, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee|rpc:172.18.0.6:9856|admin:172.18.0.6:9857|client:172.18.0.6:9858|priority:1] returns group-B6544D881B52:java.util.concurrent.CompletableFuture@4287ad41[Not completed]
datanode_3  | 2021-10-25 12:24:49,556 [pool-23-thread-1] INFO server.RaftServer$Division: e9d82cab-05ce-4d78-8653-c1a5df6d1fad: new RaftServerImpl for group-B6544D881B52:[4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|priority:0, e9d82cab-05ce-4d78-8653-c1a5df6d1fad|rpc:172.18.0.5:9856|admin:172.18.0.5:9857|client:172.18.0.5:9858|priority:0, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee|rpc:172.18.0.6:9856|admin:172.18.0.6:9857|client:172.18.0.6:9858|priority:1] with ContainerStateMachine:uninitialized
datanode_3  | 2021-10-25 12:24:49,559 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_3  | 2021-10-25 12:24:49,559 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_3  | 2021-10-25 12:24:49,559 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.sleep.time = 25ms (default)
datanode_3  | 2021-10-25 12:24:49,560 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.rpc.slowness.timeout = 300s (custom)
om_1        | 2021-10-25 12:24:25,459 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 400000 (default)
om_1        | 2021-10-25 12:24:25,460 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = -1 (default)
om_1        | 2021-10-25 12:24:25,461 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.purge.upto.snapshot.index = true (custom)
om_1        | 2021-10-25 12:24:25,470 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 300s (custom)
om_1        | 2021-10-25 12:24:25,471 [pool-24-thread-1] INFO server.RaftServerConfigKeys: raft.server.retrycache.statistics.expirytime = 100?s (default)
datanode_2  | 2021-10-25 12:24:33,112 [0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FollowerState] INFO impl.FollowerState: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FollowerState was interrupted: {}
datanode_2  | java.lang.InterruptedException: sleep interrupted
datanode_2  | 	at java.base/java.lang.Thread.sleep(Native Method)
datanode_2  | 	at java.base/java.lang.Thread.sleep(Thread.java:339)
datanode_2  | 	at java.base/java.util.concurrent.TimeUnit.sleep(TimeUnit.java:446)
scm_1       | 2021-10-25 12:23:48,122 [main] INFO safemode.HealthyPipelineSafeModeRule: Total pipeline count is 0, healthy pipeline threshold count is 1
scm_1       | 2021-10-25 12:23:48,125 [main] INFO safemode.OneReplicaPipelineSafeModeRule: Total pipeline count is 0, pipeline's with at least one datanode reported threshold count is 0
scm_1       | 2021-10-25 12:23:48,158 [main] INFO authority.DefaultCAServer: CertificateServer validation is successful
scm_1       | 2021-10-25 12:23:48,203 [main] INFO authority.DefaultCAServer: CertificateServer validation is successful
scm_1       | 2021-10-25 12:23:48,204 [main] INFO server.StorageContainerManager: Storing sub-ca certificate serialId 319756380531 on primary SCM
recon_1     | 2021-10-25 12:24:14,889 [Socket Reader #1 for port 9891] INFO authorize.ServiceAuthorizationManager: Authorization successful for dn/dn@EXAMPLE.COM (auth:KERBEROS) for protocol=interface org.apache.hadoop.ozone.protocol.ReconDatanodeProtocol
recon_1     | 2021-10-25 12:24:14,913 [Socket Reader #1 for port 9891] INFO ipc.Server: Auth successful for dn/dn@EXAMPLE.COM (auth:KERBEROS) from 172.18.0.6:44488
recon_1     | 2021-10-25 12:24:14,946 [Socket Reader #1 for port 9891] INFO authorize.ServiceAuthorizationManager: Authorization successful for dn/dn@EXAMPLE.COM (auth:KERBEROS) for protocol=interface org.apache.hadoop.ozone.protocol.ReconDatanodeProtocol
recon_1     | 2021-10-25 12:24:16,435 [IPC Server handler 10 on default port 9891] INFO net.NetworkTopologyImpl: Added a new node: /default-rack/e9d82cab-05ce-4d78-8653-c1a5df6d1fad
datanode_1  | 2021-10-25 12:24:27,884 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2] INFO impl.LeaderElection:   Response 0: 4a5fbc1e-fa65-4644-9e0b-b54075597161<-0ba8f1ea-b911-4fb7-8325-1a9580c84cee#0:FAIL-t1
datanode_1  | 2021-10-25 12:24:27,884 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2] INFO impl.LeaderElection: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2 ELECTION round 0: result REJECTED
datanode_1  | 2021-10-25 12:24:27,900 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2] INFO server.RaftServer$Division: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52: changes role from CANDIDATE to FOLLOWER at term 1 for REJECTED
datanode_1  | 2021-10-25 12:24:27,900 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2] INFO impl.RoleInfo: 4a5fbc1e-fa65-4644-9e0b-b54075597161: shutdown 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2
datanode_1  | 2021-10-25 12:24:27,900 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection2] INFO impl.RoleInfo: 4a5fbc1e-fa65-4644-9e0b-b54075597161: start 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState
datanode_1  | 2021-10-25 12:24:33,076 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState] INFO impl.FollowerState: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState: change to CANDIDATE, lastRpcElapsedTime:5175694292ns, electionTimeout:5140ms
datanode_1  | 2021-10-25 12:24:33,076 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState] INFO impl.RoleInfo: 4a5fbc1e-fa65-4644-9e0b-b54075597161: shutdown 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState
om_1        | 2021-10-25 12:24:25,662 [Listener at om/9862] INFO impl.MetricsConfig: Loaded properties from hadoop-metrics2.properties
datanode_3  | 2021-10-25 12:24:49,560 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.leaderelection.leader.step-down.wait-time = 10s (default)
recon_1     | 2021-10-25 12:24:16,449 [IPC Server handler 10 on default port 9891] INFO node.SCMNodeManager: Registered Data node : e9d82cab-05ce-4d78-8653-c1a5df6d1fad{ip: 172.18.0.5, host: ozonesecure_datanode_3.ozonesecure_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 332471237315, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}
recon_1     | 2021-10-25 12:24:16,548 [EventQueue-NewNodeForReconNewNodeHandler] INFO scm.ReconNodeManager: Adding new node e9d82cab-05ce-4d78-8653-c1a5df6d1fad to Node DB.
datanode_2  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:324)
datanode_2  | 	at org.apache.ratis.util.TimeDuration.sleep(TimeDuration.java:309)
datanode_1  | 2021-10-25 12:24:33,076 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState] INFO server.RaftServer$Division: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52: changes role from  FOLLOWER to CANDIDATE at term 1 for changeToCandidate
om_1        | 2021-10-25 12:24:25,705 [Listener at om/9862] INFO impl.MetricsSystemImpl: Scheduled Metric snapshot period at 10 second(s).
om_1        | 2021-10-25 12:24:25,705 [Listener at om/9862] INFO impl.MetricsSystemImpl: OzoneManager metrics system started
om_1        | 2021-10-25 12:24:25,909 [Listener at om/9862] INFO om.OzoneManager: OzoneManager RPC server is listening at om/172.18.0.4:9862
scm_1       | 2021-10-25 12:23:48,213 [main] INFO server.StorageContainerManager: Storing root certificate serialId 1
scm_1       | 2021-10-25 12:23:48,258 [main] INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 200, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
scm_1       | 2021-10-25 12:23:48,301 [Socket Reader #1 for port 9961] INFO ipc.Server: Starting Socket Reader #1 for port 9961
datanode_2  | 	at org.apache.ratis.server.impl.FollowerState.run(FollowerState.java:118)
datanode_3  | 2021-10-25 12:24:49,560 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300ms (default)
recon_1     | 2021-10-25 12:24:16,741 [IPC Server handler 57 on default port 9891] INFO net.NetworkTopologyImpl: Added a new node: /default-rack/4a5fbc1e-fa65-4644-9e0b-b54075597161
scm_1       | 2021-10-25 12:23:49,159 [Listener at 0.0.0.0/9961] INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 10000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
scm_1       | 2021-10-25 12:23:49,160 [Socket Reader #1 for port 9861] INFO ipc.Server: Starting Socket Reader #1 for port 9861
scm_1       | 2021-10-25 12:23:49,221 [Listener at 0.0.0.0/9861] INFO ipc.CallQueueManager: Using callQueue: class java.util.concurrent.LinkedBlockingQueue, queueCapacity: 10000, scheduler: class org.apache.hadoop.ipc.DefaultRpcScheduler, ipcBackoff: false.
om_1        | 2021-10-25 12:24:25,909 [Listener at om/9862] INFO ratis.OzoneManagerRatisServer: Starting OzoneManagerRatisServer om1 at port 9872
om_1        | 2021-10-25 12:24:25,911 [Listener at om/9862] INFO server.RaftServer$Division: om1@group-C5BA1605619E: start as a follower, conf=-1: [om1|rpc:om:9872|priority:0], old=null
datanode_3  | 2021-10-25 12:24:49,560 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
recon_1     | 2021-10-25 12:24:16,742 [IPC Server handler 57 on default port 9891] INFO node.SCMNodeManager: Registered Data node : 4a5fbc1e-fa65-4644-9e0b-b54075597161{ip: 172.18.0.9, host: ozonesecure_datanode_1.ozonesecure_default, ports: [REPLICATION=9886, RATIS=9858, RATIS_ADMIN=9857, RATIS_SERVER=9856, STANDALONE=9859], networkLocation: /default-rack, certSerialId: 332821201866, persistedOpState: null, persistedOpStateExpiryEpochSec: 0}
recon_1     | 2021-10-25 12:24:16,742 [EventQueue-NewNodeForReconNewNodeHandler] INFO scm.ReconNodeManager: Adding new node 4a5fbc1e-fa65-4644-9e0b-b54075597161 to Node DB.
datanode_1  | 2021-10-25 12:24:33,076 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState] INFO server.RaftServerConfigKeys: raft.server.leaderelection.pre-vote = false (custom)
datanode_1  | 2021-10-25 12:24:33,077 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-FollowerState] INFO impl.RoleInfo: 4a5fbc1e-fa65-4644-9e0b-b54075597161: start 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection3
datanode_1  | 2021-10-25 12:24:33,080 [4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection3] INFO impl.LeaderElection: 4a5fbc1e-fa65-4644-9e0b-b54075597161@group-B6544D881B52-LeaderElection3 ELECTION round 0: submit vote requests at term 2 for -1: [4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|priority:0, e9d82cab-05ce-4d78-8653-c1a5df6d1fad|rpc:172.18.0.5:9856|admin:172.18.0.5:9857|client:172.18.0.5:9858|priority:0, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee|rpc:172.18.0.6:9856|admin:172.18.0.6:9857|client:172.18.0.6:9858|priority:1], old=null
datanode_2  | 2021-10-25 12:24:33,114 [grpc-default-executor-0] INFO server.RaftServer$Division: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52 replies to ELECTION vote request: 4a5fbc1e-fa65-4644-9e0b-b54075597161<-0ba8f1ea-b911-4fb7-8325-1a9580c84cee#0:FAIL-t2. Peer's state: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52:t2, leader=null, voted=null, raftlog=0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-SegmentedRaftLog:OPENED:c-1, conf=-1: [4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|priority:0, e9d82cab-05ce-4d78-8653-c1a5df6d1fad|rpc:172.18.0.5:9856|admin:172.18.0.5:9857|client:172.18.0.5:9858|priority:0, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee|rpc:172.18.0.6:9856|admin:172.18.0.6:9857|client:172.18.0.6:9858|priority:1], old=null
datanode_2  | 2021-10-25 12:24:38,216 [0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FollowerState] INFO impl.FollowerState: 0ba8f1ea-b911-4fb7-8325-1a9580c84cee@group-B6544D881B52-FollowerState: change to CANDIDATE, lastRpcElapsedTime:5103964893ns, electionTimeout:5102ms
datanode_3  | 2021-10-25 12:24:49,562 [pool-23-thread-1] INFO server.RaftServer$Division: e9d82cab-05ce-4d78-8653-c1a5df6d1fad@group-B6544D881B52: ConfigurationManager, init=-1: [4a5fbc1e-fa65-4644-9e0b-b54075597161|rpc:172.18.0.9:9856|admin:172.18.0.9:9857|client:172.18.0.9:9858|priority:0, e9d82cab-05ce-4d78-8653-c1a5df6d1fad|rpc:172.18.0.5:9856|admin:172.18.0.5:9857|client:172.18.0.5:9858|priority:0, 0ba8f1ea-b911-4fb7-8325-1a9580c84cee|rpc:172.18.0.6:9856|admin:172.18.0.6:9857|client:172.18.0.6:9858|priority:1], old=null, confs=<EMPTY_MAP>
datanode_3  | 2021-10-25 12:24:49,562 [pool-23-thread-1] INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
